regio,jaar,weeknr,periode,mobiliteit,verandering
Utrecht,2020,15,2020-15,Wonen,0.17714285714285716
Utrecht,2020,16,2020-16,Wonen,0.18714285714285717
Utrecht,2020,17,2020-17,Wonen,0.16285714285714284
Utrecht,2020,18,2020-18,Wonen,0.17
Utrecht,2020,19,2020-19,Wonen,0.14857142857142858
Utrecht,2020,20,2020-20,Wonen,0.14
Utrecht,2020,21,2020-21,Wonen,0.13428571428571429
Utrecht,2020,22,2020-22,Wonen,0.10714285714285714
Utrecht,2020,23,2020-23,Wonen,0.11571428571428571
Utrecht,2020,24,2020-24,Wonen,0.09428571428571429
Utrecht,2020,25,2020-25,Wonen,0.08571428571428572
Utrecht,2020,26,2020-26,Wonen,0.07428571428571429
Utrecht,2020,27,2020-27,Wonen,0.08
Utrecht,2020,28,2020-28,Wonen,0.07
Utrecht,2020,29,2020-29,Wonen,0.05714285714285714
Utrecht,2020,30,2020-30,Wonen,0.06285714285714286
Utrecht,2020,31,2020-31,Wonen,0.05714285714285714
Utrecht,2020,32,2020-32,Wonen,0.06
Utrecht,2020,33,2020-33,Wonen,0.06857142857142856
Utrecht,2020,34,2020-34,Wonen,0.06571428571428571
Utrecht,2020,35,2020-35,Wonen,0.07
Utrecht,2020,36,2020-36,Wonen,0.05714285714285714
Utrecht,2020,37,2020-37,Wonen,0.05
Utrecht,2020,38,2020-38,Wonen,0.04285714285714286
Utrecht,2020,39,2020-39,Wonen,0.06142857142857143
Utrecht,2020,40,2020-40,Wonen,0.09
Utrecht,2020,41,2020-41,Wonen,0.10142857142857142
Utrecht,2020,42,2020-42,Wonen,0.11142857142857142
Utrecht,2020,43,2020-43,Wonen,0.12142857142857143
Utrecht,2020,44,2020-44,Wonen,0.11571428571428571
Utrecht,2020,45,2020-45,Wonen,0.11571428571428571
Utrecht,2020,46,2020-46,Wonen,0.12142857142857143
Utrecht,2020,47,2020-47,Wonen,0.11428571428571428
Utrecht,2020,48,2020-48,Wonen,0.1057142857142857
Utrecht,2020,49,2020-49,Wonen,0.11
Utrecht,2020,50,2020-50,Wonen,0.11
Utrecht,2020,51,2020-51,Wonen,0.14142857142857143
Utrecht,2020,52,2020-52,Wonen,0.16
Utrecht,2020,53,2020-53,Wonen,0.17714285714285716
Utrecht,2021,1,2021-01,Wonen,0.15714285714285714
Utrecht,2021,2,2021-02,Wonen,0.14857142857142858
Utrecht,2021,3,2021-03,Wonen,0.15
Utrecht,2021,4,2021-04,Wonen,0.1514285714285714
Utrecht,2021,5,2021-05,Wonen,0.15428571428571428
Utrecht,2021,6,2021-06,Wonen,0.15428571428571428
Utrecht,2021,7,2021-07,Wonen,0.13857142857142857
Utrecht,2021,8,2021-08,Wonen,0.12
Utrecht,2021,9,2021-09,Wonen,0.12428571428571429
Utrecht,2021,10,2021-10,Wonen,0.1285714285714286
Utrecht,2021,11,2021-11,Wonen,0.11857142857142858
Utrecht,2021,12,2021-12,Wonen,0.11714285714285713
Utrecht,2021,13,2021-13,Wonen,0.10142857142857142
Utrecht,2021,14,2021-14,Wonen,0.13285714285714287
Utrecht,2021,15,2021-15,Wonen,0.10714285714285714
Utrecht,2021,16,2021-16,Wonen,0.1
Utrecht,2021,17,2021-17,Wonen,0.1057142857142857
Utrecht,2021,18,2021-18,Wonen,0.1
Utrecht,2021,19,2021-19,Wonen,0.10285714285714287
Utrecht,2021,20,2021-20,Wonen,0.09142857142857143
Utrecht,2021,21,2021-21,Wonen,0.08714285714285713
Utrecht,2021,22,2021-22,Wonen,0.06285714285714286
Utrecht,2021,23,2021-23,Wonen,0.05
Utrecht,2021,24,2021-24,Wonen,0.05428571428571429
Utrecht,2021,25,2021-25,Wonen,0.05714285714285714
Utrecht,2021,26,2021-26,Wonen,0.05285714285714285
Utrecht,2021,27,2021-27,Wonen,0.05428571428571429
Utrecht,2021,28,2021-28,Wonen,0.05714285714285714
Utrecht,2021,29,2021-29,Wonen,0.05
Utrecht,2021,30,2021-30,Wonen,0.07
Utrecht,2021,31,2021-31,Wonen,0.06714285714285714
Utrecht,2021,32,2021-32,Wonen,0.05571428571428571
Utrecht,2021,33,2021-33,Wonen,0.06571428571428571
Utrecht,2021,34,2021-34,Wonen,0.05428571428571429
Utrecht,2021,35,2021-35,Wonen,0.04428571428571429
Utrecht,2021,36,2021-36,Wonen,0.037142857142857144
Utrecht,2021,37,2021-37,Wonen,0.03571428571428572
Utrecht,2021,38,2021-38,Wonen,0.03428571428571428
Utrecht,2021,39,2021-39,Wonen,0.04857142857142857
Utrecht,2021,40,2021-40,Wonen,0.04285714285714286
Utrecht,2021,41,2021-41,Wonen,0.045714285714285714
Utrecht,2021,42,2021-42,Wonen,0.05428571428571429
Utrecht,2021,43,2021-43,Wonen,0.051428571428571435
Utrecht,2021,44,2021-44,Wonen,0.05714285714285714
Utrecht,2021,45,2021-45,Wonen,0.0642857142857143
Utrecht,2021,46,2021-46,Wonen,0.08571428571428572
Utrecht,2021,47,2021-47,Wonen,0.09
Utrecht,2021,48,2021-48,Wonen,0.10142857142857142
Utrecht,2021,49,2021-49,Wonen,0.09714285714285714
Utrecht,2021,50,2021-50,Wonen,0.09142857142857143
Utrecht,2021,51,2021-51,Wonen,0.11285714285714286
Utrecht,2021,52,2021-52,Wonen,0.14285714285714288
Utrecht,2022,1,2022-01,Wonen,0.14285714285714288
Utrecht,2022,2,2022-02,Wonen,0.11571428571428571
Utrecht,2022,3,2022-03,Wonen,0.1057142857142857
Utrecht,2022,4,2022-04,Wonen,0.09571428571428571
Utrecht,2022,5,2022-05,Wonen,0.09571428571428571
Utrecht,2022,6,2022-06,Wonen,0.07857142857142857
Utrecht,2022,7,2022-07,Wonen,0.09142857142857143
Utrecht,2022,8,2022-08,Wonen,0.06
Utrecht,2022,9,2022-09,Wonen,0.058571428571428566
Utrecht,2022,10,2022-10,Wonen,0.05428571428571429
Utrecht,2022,11,2022-11,Wonen,0.05285714285714285
Utrecht,2022,12,2022-12,Wonen,0.03857142857142857
Utrecht,2022,13,2022-13,Wonen,0.051428571428571435
Utrecht,2022,14,2022-14,Wonen,0.047142857142857146
Utrecht,2022,15,2022-15,Wonen,0.02857142857142857
Utrecht,2022,16,2022-16,Wonen,0.032857142857142856
Utrecht,2022,17,2022-17,Wonen,0.037142857142857144
Utrecht,2022,18,2022-18,Wonen,0.022857142857142857
Utrecht,2022,19,2022-19,Wonen,0.018333333333333333
Zeeland,2020,7,2020-07,Wonen,0.01
Zeeland,2020,8,2020-08,Wonen,0.005714285714285714
Zeeland,2020,9,2020-09,Wonen,0.024285714285714285
Zeeland,2020,10,2020-10,Wonen,0.007142857142857143
Zeeland,2020,11,2020-11,Wonen,0.032857142857142856
Zeeland,2020,12,2020-12,Wonen,0.12714285714285714
Zeeland,2020,13,2020-13,Wonen,0.14857142857142858
Zeeland,2020,14,2020-14,Wonen,0.1442857142857143
Zeeland,2020,15,2020-15,Wonen,0.13285714285714287
Zeeland,2020,16,2020-16,Wonen,0.15
Zeeland,2020,17,2020-17,Wonen,0.12
Zeeland,2020,18,2020-18,Wonen,0.13142857142857142
Zeeland,2020,19,2020-19,Wonen,0.10857142857142858
Zeeland,2020,20,2020-20,Wonen,0.09714285714285714
Zeeland,2020,21,2020-21,Wonen,0.1
Zeeland,2020,22,2020-22,Wonen,0.06857142857142856
Zeeland,2020,23,2020-23,Wonen,0.07857142857142857
Zeeland,2020,24,2020-24,Wonen,0.05285714285714285
Zeeland,2020,25,2020-25,Wonen,0.045714285714285714
Zeeland,2020,26,2020-26,Wonen,0.037142857142857144
Zeeland,2020,27,2020-27,Wonen,0.047142857142857146
Zeeland,2020,28,2020-28,Wonen,0.03428571428571428
Zeeland,2020,29,2020-29,Wonen,0.03142857142857143
Zeeland,2020,30,2020-30,Wonen,0.03857142857142857
Zeeland,2020,31,2020-31,Wonen,0.04285714285714286
Zeeland,2020,32,2020-32,Wonen,0.04142857142857143
Zeeland,2020,33,2020-33,Wonen,0.047142857142857146
Zeeland,2020,34,2020-34,Wonen,0.04
Zeeland,2020,35,2020-35,Wonen,0.03857142857142857
Zeeland,2020,36,2020-36,Wonen,0.022857142857142857
Zeeland,2020,37,2020-37,Wonen,0.015714285714285715
Zeeland,2020,38,2020-38,Wonen,0.011428571428571429
Zeeland,2020,39,2020-39,Wonen,0.03428571428571428
Zeeland,2020,40,2020-40,Wonen,0.04857142857142857
Zeeland,2020,41,2020-41,Wonen,0.05428571428571429
Zeeland,2020,42,2020-42,Wonen,0.0642857142857143
Zeeland,2020,43,2020-43,Wonen,0.08285714285714287
Zeeland,2020,44,2020-44,Wonen,0.07857142857142857
Zeeland,2020,45,2020-45,Wonen,0.08
Zeeland,2020,46,2020-46,Wonen,0.08285714285714287
Zeeland,2020,47,2020-47,Wonen,0.08142857142857142
Zeeland,2020,48,2020-48,Wonen,0.07428571428571429
Zeeland,2020,49,2020-49,Wonen,0.0757142857142857
Zeeland,2020,50,2020-50,Wonen,0.07857142857142857
Zeeland,2020,51,2020-51,Wonen,0.09714285714285714
Zeeland,2020,52,2020-52,Wonen,0.1442857142857143
Zeeland,2020,53,2020-53,Wonen,0.15428571428571428
Zeeland,2021,1,2021-01,Wonen,0.11428571428571428
Zeeland,2021,2,2021-02,Wonen,0.10714285714285714
Zeeland,2021,3,2021-03,Wonen,0.11
Zeeland,2021,4,2021-04,Wonen,0.11142857142857142
Zeeland,2021,5,2021-05,Wonen,0.11142857142857142
Zeeland,2021,6,2021-06,Wonen,0.11428571428571428
Zeeland,2021,7,2021-07,Wonen,0.10285714285714287
Zeeland,2021,8,2021-08,Wonen,0.08857142857142858
Zeeland,2021,9,2021-09,Wonen,0.08428571428571428
Zeeland,2021,10,2021-10,Wonen,0.09285714285714286
Zeeland,2021,11,2021-11,Wonen,0.08428571428571428
Zeeland,2021,12,2021-12,Wonen,0.07857142857142857
Zeeland,2021,13,2021-13,Wonen,0.07428571428571429
Zeeland,2021,14,2021-14,Wonen,0.10428571428571429
Zeeland,2021,15,2021-15,Wonen,0.06857142857142856
Zeeland,2021,16,2021-16,Wonen,0.06571428571428571
Zeeland,2021,17,2021-17,Wonen,0.07714285714285714
Zeeland,2021,18,2021-18,Wonen,0.07
Zeeland,2021,19,2021-19,Wonen,0.07857142857142857
Zeeland,2021,20,2021-20,Wonen,0.05571428571428571
Zeeland,2021,21,2021-21,Wonen,0.05571428571428571
Zeeland,2021,22,2021-22,Wonen,0.03142857142857143
Zeeland,2021,23,2021-23,Wonen,0.018571428571428572
Zeeland,2021,24,2021-24,Wonen,0.025714285714285717
Zeeland,2021,25,2021-25,Wonen,0.03142857142857143
Zeeland,2021,26,2021-26,Wonen,0.025714285714285717
Zeeland,2021,27,2021-27,Wonen,0.027142857142857146
Zeeland,2021,28,2021-28,Wonen,0.032857142857142856
Zeeland,2021,29,2021-29,Wonen,0.022857142857142857
Zeeland,2021,30,2021-30,Wonen,0.04285714285714286
Zeeland,2021,31,2021-31,Wonen,0.04142857142857143
Zeeland,2021,32,2021-32,Wonen,0.032857142857142856
Zeeland,2021,33,2021-33,Wonen,0.04428571428571429
Zeeland,2021,34,2021-34,Wonen,0.03142857142857143
Zeeland,2021,35,2021-35,Wonen,0.018571428571428572
Zeeland,2021,36,2021-36,Wonen,0.011428571428571429
Zeeland,2021,37,2021-37,Wonen,0.01
Zeeland,2021,38,2021-38,Wonen,0.00857142857142857
Zeeland,2021,39,2021-39,Wonen,0.02857142857142857
Zeeland,2021,40,2021-40,Wonen,0.022857142857142857
Zeeland,2021,41,2021-41,Wonen,0.024285714285714285
Zeeland,2021,42,2021-42,Wonen,0.02857142857142857
Zeeland,2021,43,2021-43,Wonen,0.03428571428571428
Zeeland,2021,44,2021-44,Wonen,0.04142857142857143
Zeeland,2021,45,2021-45,Wonen,0.047142857142857146
Zeeland,2021,46,2021-46,Wonen,0.06
Zeeland,2021,47,2021-47,Wonen,0.06714285714285714
Zeeland,2021,48,2021-48,Wonen,0.07714285714285714
Zeeland,2021,49,2021-49,Wonen,0.07428571428571429
Zeeland,2021,50,2021-50,Wonen,0.06571428571428571
Zeeland,2021,51,2021-51,Wonen,0.09
Zeeland,2021,52,2021-52,Wonen,0.13142857142857142
Zeeland,2022,1,2022-01,Wonen,0.11428571428571428
Zeeland,2022,2,2022-02,Wonen,0.08
Zeeland,2022,3,2022-03,Wonen,0.07285714285714286
Zeeland,2022,4,2022-04,Wonen,0.06571428571428571
Zeeland,2022,5,2022-05,Wonen,0.06857142857142856
Zeeland,2022,6,2022-06,Wonen,0.05571428571428571
Zeeland,2022,7,2022-07,Wonen,0.0642857142857143
Zeeland,2022,8,2022-08,Wonen,0.037142857142857144
Zeeland,2022,9,2022-09,Wonen,0.03857142857142857
Zeeland,2022,10,2022-10,Wonen,0.04
Zeeland,2022,11,2022-11,Wonen,0.032857142857142856
Zeeland,2022,12,2022-12,Wonen,0.022857142857142857
Zeeland,2022,13,2022-13,Wonen,0.02857142857142857
Zeeland,2022,14,2022-14,Wonen,0.027142857142857146
Zeeland,2022,15,2022-15,Wonen,0.014285714285714285
Zeeland,2022,16,2022-16,Wonen,0.02
Zeeland,2022,17,2022-17,Wonen,0.02142857142857143
Zeeland,2022,18,2022-18,Wonen,0.00857142857142857
Zeeland,2022,19,2022-19,Wonen,0.0016666666666666666
Zuid Holland,2020,7,2020-07,Wonen,0.01
Zuid Holland,2020,8,2020-08,Wonen,0.005714285714285714
Zuid Holland,2020,9,2020-09,Wonen,0.018571428571428572
Zuid Holland,2020,10,2020-10,Wonen,0.004285714285714285
Zuid Holland,2020,11,2020-11,Wonen,0.037142857142857144
Zuid Holland,2020,12,2020-12,Wonen,0.15285714285714286
Zuid Holland,2020,13,2020-13,Wonen,0.18
Zuid Holland,2020,14,2020-14,Wonen,0.17428571428571427
Zuid Holland,2020,15,2020-15,Wonen,0.16
Zuid Holland,2020,16,2020-16,Wonen,0.17428571428571427
Zuid Holland,2020,17,2020-17,Wonen,0.14857142857142858
Zuid Holland,2020,18,2020-18,Wonen,0.15714285714285714
Zuid Holland,2020,19,2020-19,Wonen,0.13285714285714287
Zuid Holland,2020,20,2020-20,Wonen,0.12
Zuid Holland,2020,21,2020-21,Wonen,0.12
Zuid Holland,2020,22,2020-22,Wonen,0.09142857142857143
Zuid Holland,2020,23,2020-23,Wonen,0.10428571428571429
Zuid Holland,2020,24,2020-24,Wonen,0.08428571428571428
Zuid Holland,2020,25,2020-25,Wonen,0.07142857142857144
Zuid Holland,2020,26,2020-26,Wonen,0.06285714285714286
Zuid Holland,2020,27,2020-27,Wonen,0.07285714285714286
Zuid Holland,2020,28,2020-28,Wonen,0.06
Zuid Holland,2020,29,2020-29,Wonen,0.05
Zuid Holland,2020,30,2020-30,Wonen,0.05428571428571429
Zuid Holland,2020,31,2020-31,Wonen,0.051428571428571435
Zuid Holland,2020,32,2020-32,Wonen,0.05428571428571429
Zuid Holland,2020,33,2020-33,Wonen,0.06142857142857143
Zuid Holland,2020,34,2020-34,Wonen,0.058571428571428566
Zuid Holland,2020,35,2020-35,Wonen,0.0642857142857143
Zuid Holland,2020,36,2020-36,Wonen,0.04857142857142857
Zuid Holland,2020,37,2020-37,Wonen,0.04285714285714286
Zuid Holland,2020,38,2020-38,Wonen,0.037142857142857144
Zuid Holland,2020,39,2020-39,Wonen,0.05714285714285714
Zuid Holland,2020,40,2020-40,Wonen,0.08285714285714287
Zuid Holland,2020,41,2020-41,Wonen,0.09
Zuid Holland,2020,42,2020-42,Wonen,0.09714285714285714
Zuid Holland,2020,43,2020-43,Wonen,0.11
Zuid Holland,2020,44,2020-44,Wonen,0.10285714285714287
Zuid Holland,2020,45,2020-45,Wonen,0.10285714285714287
Zuid Holland,2020,46,2020-46,Wonen,0.1057142857142857
Zuid Holland,2020,47,2020-47,Wonen,0.1
Zuid Holland,2020,48,2020-48,Wonen,0.09428571428571429
Zuid Holland,2020,49,2020-49,Wonen,0.09428571428571429
Zuid Holland,2020,50,2020-50,Wonen,0.09714285714285714
Zuid Holland,2020,51,2020-51,Wonen,0.12142857142857143
Zuid Holland,2020,52,2020-52,Wonen,0.15571428571428572
Zuid Holland,2020,53,2020-53,Wonen,0.17
Zuid Holland,2021,1,2021-01,Wonen,0.14142857142857143
Zuid Holland,2021,2,2021-02,Wonen,0.13285714285714287
Zuid Holland,2021,3,2021-03,Wonen,0.13285714285714287
Zuid Holland,2021,4,2021-04,Wonen,0.13285714285714287
Zuid Holland,2021,5,2021-05,Wonen,0.13714285714285712
Zuid Holland,2021,6,2021-06,Wonen,0.1442857142857143
Zuid Holland,2021,7,2021-07,Wonen,0.12285714285714286
Zuid Holland,2021,8,2021-08,Wonen,0.10714285714285714
Zuid Holland,2021,9,2021-09,Wonen,0.10857142857142858
Zuid Holland,2021,10,2021-10,Wonen,0.11571428571428571
Zuid Holland,2021,11,2021-11,Wonen,0.10714285714285714
Zuid Holland,2021,12,2021-12,Wonen,0.10285714285714287
Zuid Holland,2021,13,2021-13,Wonen,0.09142857142857143
Zuid Holland,2021,14,2021-14,Wonen,0.12142857142857143
Zuid Holland,2021,15,2021-15,Wonen,0.09285714285714286
Zuid Holland,2021,16,2021-16,Wonen,0.08714285714285713
Zuid Holland,2021,17,2021-17,Wonen,0.09571428571428571
Zuid Holland,2021,18,2021-18,Wonen,0.09
Zuid Holland,2021,19,2021-19,Wonen,0.09428571428571429
Zuid Holland,2021,20,2021-20,Wonen,0.0757142857142857
Zuid Holland,2021,21,2021-21,Wonen,0.07285714285714286
Zuid Holland,2021,22,2021-22,Wonen,0.04857142857142857
Zuid Holland,2021,23,2021-23,Wonen,0.03857142857142857
Zuid Holland,2021,24,2021-24,Wonen,0.04428571428571429
Zuid Holland,2021,25,2021-25,Wonen,0.047142857142857146
Zuid Holland,2021,26,2021-26,Wonen,0.04285714285714286
Zuid Holland,2021,27,2021-27,Wonen,0.04285714285714286
Zuid Holland,2021,28,2021-28,Wonen,0.047142857142857146
Zuid Holland,2021,29,2021-29,Wonen,0.04285714285714286
Zuid Holland,2021,30,2021-30,Wonen,0.06
Zuid Holland,2021,31,2021-31,Wonen,0.05714285714285714
Zuid Holland,2021,32,2021-32,Wonen,0.047142857142857146
Zuid Holland,2021,33,2021-33,Wonen,0.05714285714285714
Zuid Holland,2021,34,2021-34,Wonen,0.04428571428571429
Zuid Holland,2021,35,2021-35,Wonen,0.03428571428571428
Zuid Holland,2021,36,2021-36,Wonen,0.03
Zuid Holland,2021,37,2021-37,Wonen,0.027142857142857146
Zuid Holland,2021,38,2021-38,Wonen,0.027142857142857146
Zuid Holland,2021,39,2021-39,Wonen,0.04285714285714286
Zuid Holland,2021,40,2021-40,Wonen,0.037142857142857144
Zuid Holland,2021,41,2021-41,Wonen,0.04
Zuid Holland,2021,42,2021-42,Wonen,0.047142857142857146
Zuid Holland,2021,43,2021-43,Wonen,0.045714285714285714
Zuid Holland,2021,44,2021-44,Wonen,0.05
Zuid Holland,2021,45,2021-45,Wonen,0.05714285714285714
Zuid Holland,2021,46,2021-46,Wonen,0.07285714285714286
Zuid Holland,2021,47,2021-47,Wonen,0.07285714285714286
Zuid Holland,2021,48,2021-48,Wonen,0.08857142857142858
Zuid Holland,2021,49,2021-49,Wonen,0.08428571428571428
Zuid Holland,2021,50,2021-50,Wonen,0.07714285714285714
Zuid Holland,2021,51,2021-51,Wonen,0.10285714285714287
Zuid Holland,2021,52,2021-52,Wonen,0.13857142857142857
Zuid Holland,2022,1,2022-01,Wonen,0.13142857142857142
Zuid Holland,2022,2,2022-02,Wonen,0.10285714285714287
Zuid Holland,2022,3,2022-03,Wonen,0.09428571428571429
Zuid Holland,2022,4,2022-04,Wonen,0.08428571428571428
Zuid Holland,2022,5,2022-05,Wonen,0.08285714285714287
Zuid Holland,2022,6,2022-06,Wonen,0.06857142857142856
Zuid Holland,2022,7,2022-07,Wonen,0.08
Zuid Holland,2022,8,2022-08,Wonen,0.04857142857142857
Zuid Holland,2022,9,2022-09,Wonen,0.04428571428571429
Zuid Holland,2022,10,2022-10,Wonen,0.04428571428571429
Zuid Holland,2022,11,2022-11,Wonen,0.04
Zuid Holland,2022,12,2022-12,Wonen,0.02857142857142857
Zuid Holland,2022,13,2022-13,Wonen,0.04
Zuid Holland,2022,14,2022-14,Wonen,0.04
Zuid Holland,2022,15,2022-15,Wonen,0.02
Zuid Holland,2022,16,2022-16,Wonen,0.027142857142857146
Zuid Holland,2022,17,2022-17,Wonen,0.032857142857142856
Zuid Holland,2022,18,2022-18,Wonen,0.01714285714285714
Zuid Holland,2022,19,2022-19,Wonen,0.01
Nederland,2020,7,2020-07,Detailhandel en recreatie,-0.045
Nederland,2020,8,2020-08,Detailhandel en recreatie,0.027142857142857146
Nederland,2020,9,2020-09,Detailhandel en recreatie,0.04142857142857143
Nederland,2020,10,2020-10,Detailhandel en recreatie,-0.007142857142857143
Nederland,2020,11,2020-11,Detailhandel en recreatie,-0.12
Nederland,2020,12,2020-12,Detailhandel en recreatie,-0.4057142857142857
Nederland,2020,13,2020-13,Detailhandel en recreatie,-0.4842857142857143
Nederland,2020,14,2020-14,Detailhandel en recreatie,-0.4685714285714285
Nederland,2020,15,2020-15,Detailhandel en recreatie,-0.43142857142857144
Nederland,2020,16,2020-16,Detailhandel en recreatie,-0.45142857142857146
Nederland,2020,17,2020-17,Detailhandel en recreatie,-0.36
Nederland,2020,18,2020-18,Detailhandel en recreatie,-0.38285714285714284
Nederland,2020,19,2020-19,Detailhandel en recreatie,-0.3142857142857143
Nederland,2020,20,2020-20,Detailhandel en recreatie,-0.31857142857142856
Nederland,2020,21,2020-21,Detailhandel en recreatie,-0.2642857142857143
Nederland,2020,22,2020-22,Detailhandel en recreatie,-0.22285714285714284
Nederland,2020,23,2020-23,Detailhandel en recreatie,-0.16571428571428573
Nederland,2020,24,2020-24,Detailhandel en recreatie,-0.12714285714285714
Nederland,2020,25,2020-25,Detailhandel en recreatie,-0.08571428571428572
Nederland,2020,26,2020-26,Detailhandel en recreatie,-0.037142857142857144
Nederland,2020,27,2020-27,Detailhandel en recreatie,-0.047142857142857146
Nederland,2020,28,2020-28,Detailhandel en recreatie,-0.011428571428571429
Nederland,2020,29,2020-29,Detailhandel en recreatie,0.012857142857142859
Nederland,2020,30,2020-30,Detailhandel en recreatie,0.06142857142857143
Nederland,2020,31,2020-31,Detailhandel en recreatie,0.027142857142857146
Nederland,2020,32,2020-32,Detailhandel en recreatie,-0.01714285714285714
Nederland,2020,33,2020-33,Detailhandel en recreatie,-0.04142857142857143
Nederland,2020,34,2020-34,Detailhandel en recreatie,-0.0014285714285714286
Nederland,2020,35,2020-35,Detailhandel en recreatie,-0.03142857142857143
Nederland,2020,36,2020-36,Detailhandel en recreatie,-0.032857142857142856
Nederland,2020,37,2020-37,Detailhandel en recreatie,-0.032857142857142856
Nederland,2020,38,2020-38,Detailhandel en recreatie,-0.025714285714285717
Nederland,2020,39,2020-39,Detailhandel en recreatie,-0.0757142857142857
Nederland,2020,40,2020-40,Detailhandel en recreatie,-0.15285714285714286
Nederland,2020,41,2020-41,Detailhandel en recreatie,-0.20142857142857143
Nederland,2020,42,2020-42,Detailhandel en recreatie,-0.23428571428571426
Nederland,2020,43,2020-43,Detailhandel en recreatie,-0.2671428571428571
Nederland,2020,44,2020-44,Detailhandel en recreatie,-0.30142857142857143
Nederland,2020,45,2020-45,Detailhandel en recreatie,-0.3
Nederland,2020,46,2020-46,Detailhandel en recreatie,-0.31857142857142856
Nederland,2020,47,2020-47,Detailhandel en recreatie,-0.29428571428571426
Nederland,2020,48,2020-48,Detailhandel en recreatie,-0.23857142857142857
Nederland,2020,49,2020-49,Detailhandel en recreatie,-0.27714285714285714
Nederland,2020,50,2020-50,Detailhandel en recreatie,-0.29428571428571426
Nederland,2020,51,2020-51,Detailhandel en recreatie,-0.44
Nederland,2020,52,2020-52,Detailhandel en recreatie,-0.5714285714285715
Nederland,2020,53,2020-53,Detailhandel en recreatie,-0.5371428571428571
Nederland,2021,1,2021-01,Detailhandel en recreatie,-0.5557142857142857
Nederland,2021,2,2021-02,Detailhandel en recreatie,-0.56
Nederland,2021,3,2021-03,Detailhandel en recreatie,-0.5528571428571428
Nederland,2021,4,2021-04,Detailhandel en recreatie,-0.5471428571428572
Nederland,2021,5,2021-05,Detailhandel en recreatie,-0.56
Nederland,2021,6,2021-06,Detailhandel en recreatie,-0.5342857142857143
Nederland,2021,7,2021-07,Detailhandel en recreatie,-0.47857142857142854
